RentalID,VehicleID,LocationID,ReturnLocationID,StartDate,EndDate,ActualReturnDate,RentalDays,DailyRate,TotalAmount,Status,BookingDate,CustomerType,PaymentStatus,DiscountAmount,TaxAmount,InsuranceAmount,ExtraFees,CreatedDate,ModifiedDate
119,8,5,5,2020-04-27,2020-04-28,NULL,2,362.57,725.14,Completed,2020-04-18 00:00:00.0000000,Corporate,Paid,0.00,224.50,134.70,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
120,31,1,1,2022-11-01,2022-11-02,NULL,2,607.24,1214.48,Completed,2022-10-13 00:00:00.0000000,Individual,Paid,0.00,399.50,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
121,28,1,1,2023-10-06,2023-10-06,NULL,1,381.22,381.22,Completed,2023-10-03 00:00:00.0000000,Corporate,Paid,0.00,97.25,62.24,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
122,49,1,1,2024-02-05,2024-02-07,NULL,3,396.75,1190.25,Completed,2024-01-31 00:00:00.0000000,Individual,Paid,0.00,396.75,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
123,2,4,4,2024-05-31,2024-06-02,NULL,3,343.85,1031.55,Completed,2024-05-10 00:00:00.0000000,Corporate,Paid,0.00,224.25,0.00,133.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
124,4,6,6,2024-02-04,2024-02-05,NULL,2,239.25,478.50,Cancelled,2024-01-29 00:00:00.0000000,Individual,Paid,0.00,159.50,114.84,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
125,19,4,4,2025-04-04,2025-04-04,NULL,1,948.65,948.65,Completed,2025-04-02 00:00:00.0000000,Individual,Paid,0.00,244.75,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
126,38,3,3,2023-07-02,2023-07-02,NULL,1,1348.53,1348.53,Completed,2023-06-12 00:00:00.0000000,Corporate,Paid,113.88,237.25,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
127,16,3,3,2022-09-27,2022-09-27,NULL,1,1024.86,1024.86,Completed,2022-09-26 00:00:00.0000000,Individual,Refunded,0.00,224.75,134.85,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
128,12,5,68,2023-09-07,2023-09-13,NULL,7,727.94,5095.61,Cancelled,2023-08-19 00:00:00.0000000,Individual,Paid,0.00,1083.25,519.96,122.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
129,35,3,3,2021-06-06,2021-06-06,NULL,1,1456.79,1456.79,Completed,2021-05-03 00:00:00.0000000,Individual,Paid,0.00,299.75,131.89,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
130,48,4,19,2024-02-22,2024-02-24,NULL,3,366.75,1100.25,Completed,2024-01-15 00:00:00.0000000,Individual,Paid,0.00,366.75,278.73,187.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
131,1,3,3,2024-09-29,2024-10-01,NULL,3,358.80,1076.40,Completed,2024-09-08 00:00:00.0000000,Individual,Paid,0.00,224.25,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
132,15,3,3,2022-06-01,2022-06-02,NULL,2,896.47,1792.94,Completed,2022-05-29 00:00:00.0000000,Government,Refunded,0.00,349.50,0.00,213.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
133,48,2,2,2020-08-05,2020-08-05,NULL,1,581.91,581.91,Completed,2020-07-29 00:00:00.0000000,Corporate,Paid,0.00,122.25,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
134,27,6,6,2024-11-13,2024-11-13,NULL,1,231.20,231.20,Completed,2024-10-09 00:00:00.0000000,Individual,Paid,0.00,72.25,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
135,31,3,3,2025-04-15,2025-04-16,NULL,2,774.23,1548.46,Completed,2025-04-12 00:00:00.0000000,Government,Paid,0.00,399.50,303.62,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
136,20,5,38,2023-12-20,2023-12-21,NULL,2,969.32,1938.64,Completed,2023-12-16 00:00:00.0000000,Corporate,Paid,0.00,549.50,373.66,190.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
137,33,66,66,2025-07-05,2025-07-06,NULL,2,1300.04,2600.08,Completed,2025-07-03 00:00:00.0000000,Individual,Paid,0.00,439.50,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
138,36,1,1,2021-12-26,2021-12-27,NULL,2,566.19,1132.38,Completed,2021-12-19 00:00:00.0000000,Individual,Refunded,0.00,349.50,139.80,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
139,38,1,1,2022-11-10,2022-11-17,NULL,8,721.24,5769.92,Cancelled,2022-11-09 00:00:00.0000000,Insurance,Paid,0.00,1898.00,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
140,20,2,2,2021-10-21,2021-10-21,NULL,1,989.10,989.10,Completed,2021-10-15 00:00:00.0000000,Corporate,Paid,0.00,274.75,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
141,1,1,1,2021-08-15,2021-08-16,NULL,2,376.74,753.48,Completed,2021-07-22 00:00:00.0000000,Corporate,Paid,77.74,149.50,113.62,189.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
142,19,6,6,2024-11-02,2024-11-02,NULL,1,783.20,783.20,Completed,2024-10-05 00:00:00.0000000,Government,Paid,0.00,244.75,137.06,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
143,10,2,2,2025-04-12,2025-04-13,NULL,2,415.70,831.40,Completed,2025-04-05 00:00:00.0000000,Corporate,Paid,25.74,214.50,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
144,23,4,4,2025-04-21,2025-04-22,NULL,2,1500.98,3001.96,Completed,2025-04-08 00:00:00.0000000,Corporate,Refunded,123.92,774.50,495.68,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
145,11,6,6,2024-12-09,2024-12-11,NULL,3,539.10,1617.30,Cancelled,2024-11-19 00:00:00.0000000,Government,Paid,0.00,449.25,215.64,86.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
146,13,3,3,2023-02-08,2023-02-10,NULL,3,477.02,1431.05,Completed,2023-01-18 00:00:00.0000000,Individual,Paid,0.00,486.75,253.11,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
147,15,4,4,2023-09-11,2023-09-13,NULL,3,822.02,2466.07,Completed,2023-09-08 00:00:00.0000000,Corporate,Refunded,251.64,524.25,377.46,237.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
148,44,3,3,2021-06-21,2021-06-27,NULL,7,1456.79,10197.50,Completed,2021-06-17 00:00:00.0000000,Individual,Paid,0.00,2098.25,1342.88,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
149,29,7,7,2023-07-04,2023-07-05,NULL,2,524.35,1048.70,Completed,2023-06-17 00:00:00.0000000,Corporate,Paid,0.00,184.50,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
150,23,6,6,2022-10-23,2022-10-23,NULL,1,1471.55,1471.55,Completed,2022-09-13 00:00:00.0000000,Individual,Paid,0.00,387.25,154.90,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
151,25,3,3,2025-06-06,2025-06-09,NULL,4,2614.92,10459.69,Completed,2025-05-04 00:00:00.0000000,Government,Paid,151.92,1899.00,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
152,14,2,2,2022-10-31,2022-11-01,NULL,2,645.05,1290.10,Cancelled,2022-09-29 00:00:00.0000000,Individual,Paid,0.00,339.50,135.80,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
153,42,1,1,2020-12-28,2020-12-28,NULL,1,1299.74,1299.74,Cancelled,2020-12-19 00:00:00.0000000,Corporate,Paid,33.98,424.75,305.82,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
154,11,2,2,2024-03-15,2024-03-16,NULL,2,509.15,1018.30,Completed,2024-03-12 00:00:00.0000000,Corporate,Paid,0.00,299.50,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
155,45,48,70,2021-01-19,2021-01-20,NULL,2,723.87,1447.74,Cancelled,2021-01-10 00:00:00.0000000,Government,Paid,0.00,574.50,321.72,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
156,46,3,3,2024-01-19,2024-01-20,NULL,2,202.30,404.60,Completed,2024-01-12 00:00:00.0000000,Individual,Paid,23.12,144.50,86.70,103.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
157,17,1,1,2024-06-13,2024-06-15,NULL,3,1240.65,3721.95,Completed,2024-06-07 00:00:00.0000000,Corporate,Paid,0.00,689.25,330.84,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
158,40,6,6,2025-03-28,2025-03-28,NULL,1,684.06,684.06,Completed,2025-02-23 00:00:00.0000000,Individual,Paid,0.00,197.25,134.13,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
159,18,3,3,2022-06-30,2022-07-02,NULL,3,1217.09,3651.28,Completed,2022-06-17 00:00:00.0000000,Individual,Paid,0.00,711.75,284.70,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
160,35,5,5,2021-08-08,2021-08-10,NULL,3,1510.74,4532.22,Cancelled,2021-07-23 00:00:00.0000000,Individual,Paid,0.00,899.25,647.46,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
161,17,3,3,2024-08-24,2024-08-26,NULL,3,1286.60,3859.80,Completed,2024-08-16 00:00:00.0000000,Individual,Paid,0.00,689.25,0.00,153.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
162,12,3,3,2022-05-22,2022-05-23,NULL,2,676.26,1352.52,Completed,2022-05-16 00:00:00.0000000,Individual,Paid,12.38,309.50,0.00,120.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
163,30,2,2,2022-11-19,2022-11-20,NULL,2,478.04,956.08,Completed,2022-11-02 00:00:00.0000000,Individual,Paid,0.00,314.50,0.00,142.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
164,23,4,4,2022-10-13,2022-10-13,NULL,1,1471.55,1471.55,Completed,2022-10-11 00:00:00.0000000,Individual,Refunded,0.00,387.25,201.37,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
165,22,4,4,2021-04-28,2021-04-28,NULL,1,1367.15,1367.15,Completed,2021-04-20 00:00:00.0000000,Corporate,Paid,0.00,399.75,175.89,236.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
166,27,4,8,2023-08-17,2023-08-17,NULL,1,396.51,396.51,Completed,2023-08-09 00:00:00.0000000,Corporate,Paid,34.68,72.25,0.00,209.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
167,32,47,47,2020-05-04,2020-05-04,NULL,1,829.90,829.90,Completed,2020-04-21 00:00:00.0000000,Corporate,Paid,33.96,212.25,118.86,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
168,6,4,4,2020-03-05,2020-03-05,NULL,1,288.28,288.28,Completed,2020-02-25 00:00:00.0000000,Individual,Paid,0.00,99.75,67.83,179.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
169,9,2,2,2022-09-14,2022-09-15,NULL,2,546.06,1092.12,Cancelled,2022-08-27 00:00:00.0000000,Corporate,Paid,0.00,239.50,0.00,148.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
170,20,2,2,2024-05-13,2024-05-13,NULL,1,1263.85,1263.85,Cancelled,2024-04-24 00:00:00.0000000,Corporate,Refunded,21.98,274.75,208.81,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
171,9,2,2,2022-10-21,2022-10-21,NULL,1,455.05,455.05,Completed,2022-10-18 00:00:00.0000000,Corporate,Paid,4.79,119.75,81.43,65.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
172,28,3,3,2021-03-29,2021-03-30,NULL,2,297.59,595.17,Completed,2021-03-17 00:00:00.0000000,Individual,Paid,0.00,194.50,0.00,84.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
173,10,4,5,2023-01-25,2023-01-25,NULL,1,294.29,294.29,Completed,2023-01-17 00:00:00.0000000,Individual,Paid,0.00,107.25,42.90,157.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
174,16,1,1,2024-10-01,2024-10-03,NULL,3,899.00,2697.00,Completed,2024-08-22 00:00:00.0000000,Individual,Paid,107.88,674.25,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
175,42,1,1,2022-01-03,2022-01-04,NULL,2,1129.84,2259.67,Completed,2022-01-02 00:00:00.0000000,Corporate,Paid,0.00,849.50,577.66,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
176,47,6,6,2023-05-09,2023-05-13,NULL,5,303.16,1515.82,Completed,2023-04-23 00:00:00.0000000,Individual,Paid,0.00,336.25,215.20,231.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
177,13,2,2,2022-08-26,2022-08-27,NULL,2,863.17,1726.34,Completed,2022-08-06 00:00:00.0000000,Individual,Paid,0.00,324.50,0.00,88.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
178,15,3,3,2020-11-15,2020-11-17,NULL,3,475.32,1425.96,Completed,2020-11-09 00:00:00.0000000,Individual,Paid,0.00,524.25,377.46,93.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
179,25,2,11,2025-07-15,2025-07-16,NULL,2,2808.62,5617.24,Completed,2025-07-11 00:00:00.0000000,Corporate,Refunded,75.96,949.50,0.00,177.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
180,10,5,5,2025-02-25,2025-02-26,NULL,2,328.19,656.37,Completed,2025-02-18 00:00:00.0000000,Corporate,Paid,34.32,214.50,85.80,143.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
181,43,5,45,2023-03-30,2023-03-30,NULL,1,1082.07,1082.07,Completed,2023-03-23 00:00:00.0000000,Government,Paid,0.00,324.75,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
182,43,4,4,2023-04-15,2023-04-17,NULL,3,1209.37,3628.11,Completed,2023-04-02 00:00:00.0000000,Individual,Refunded,116.91,974.25,0.00,176.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
183,21,1,1,2023-01-05,2023-01-11,NULL,7,1028.31,7198.20,Cancelled,2022-12-22 00:00:00.0000000,Corporate,Paid,0.00,2623.25,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
184,36,2,2,2025-07-17,2025-07-18,NULL,2,1033.82,2067.64,Cancelled,2025-06-06 00:00:00.0000000,Individual,Paid,0.00,349.50,0.00,232.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
185,35,4,4,2021-10-31,2021-11-01,NULL,2,1079.10,2158.20,Completed,2021-09-28 00:00:00.0000000,Individual,Paid,47.96,599.50,287.76,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
186,15,1,1,2023-05-16,2023-05-16,NULL,1,787.77,787.77,Cancelled,2023-05-13 00:00:00.0000000,Corporate,Paid,48.93,174.75,97.86,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
187,37,6,6,2023-02-01,2023-02-02,NULL,2,660.77,1321.53,Completed,2023-01-28 00:00:00.0000000,Individual,Paid,0.00,449.50,215.76,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
188,47,1,1,2024-01-17,2024-01-17,NULL,1,188.30,188.30,Completed,2023-12-16 00:00:00.0000000,Individual,Paid,0.00,67.25,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
189,3,1,1,2024-02-20,2024-02-21,NULL,2,216.75,433.50,Completed,2024-02-14 00:00:00.0000000,Corporate,Paid,0.00,144.50,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
190,27,3,3,2023-07-07,2023-07-07,NULL,1,410.67,410.67,Completed,2023-06-16 00:00:00.0000000,Corporate,Paid,26.01,72.25,52.02,167.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
191,18,3,3,2021-01-19,2021-01-19,NULL,1,597.87,597.87,Completed,2021-01-13 00:00:00.0000000,Corporate,Paid,0.00,237.25,142.35,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
192,23,2,2,2023-05-19,2023-05-19,NULL,1,1745.72,1745.72,Cancelled,2023-04-30 00:00:00.0000000,Individual,Paid,15.49,387.25,201.37,240.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
193,7,1,1,2021-10-11,2021-10-12,NULL,2,413.10,826.20,Completed,2021-10-10 00:00:00.0000000,Corporate,Paid,0.00,229.50,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
194,18,1,1,2021-08-25,2021-09-01,NULL,8,1195.74,9565.92,Completed,2021-08-21 00:00:00.0000000,Individual,Paid,0.00,1898.00,1442.48,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
195,29,2,2,2021-08-30,2021-08-31,NULL,2,464.94,929.88,Completed,2021-08-14 00:00:00.0000000,Government,Paid,0.00,184.50,110.70,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
196,48,1,1,2020-05-30,2020-06-01,NULL,3,478.00,1433.99,Completed,2020-05-24 00:00:00.0000000,Individual,Refunded,0.00,366.75,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
197,24,3,3,2025-01-15,2025-01-21,NULL,7,1177.39,8241.70,Cancelled,2024-12-06 00:00:00.0000000,Individual,Paid,0.00,2885.75,0.00,170.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
198,4,2,2,2021-08-16,2021-08-16,NULL,1,401.94,401.94,Completed,2021-08-13 00:00:00.0000000,Individual,Paid,0.00,79.75,57.42,137.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
199,34,2,2,2022-05-05,2022-05-05,NULL,1,905.68,905.68,Completed,2022-04-20 00:00:00.0000000,Corporate,Paid,0.00,207.25,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
200,20,2,2,2024-09-03,2024-09-03,NULL,1,1318.80,1318.80,Completed,2024-08-28 00:00:00.0000000,Corporate,Refunded,0.00,274.75,109.90,151.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
201,4,2,2,2021-03-13,2021-03-14,NULL,2,244.04,488.07,Cancelled,2021-03-09 00:00:00.0000000,Corporate,Refunded,38.28,159.50,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
202,1,5,5,2024-01-23,2024-01-23,NULL,1,209.30,209.30,Completed,2024-01-15 00:00:00.0000000,Individual,Paid,0.00,74.75,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
203,1,3,3,2022-11-03,2022-11-05,NULL,3,227.24,681.72,Completed,2022-10-30 00:00:00.0000000,Government,Paid,0.00,224.25,152.49,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
204,6,7,7,2023-09-27,2023-09-27,NULL,1,469.22,469.22,Completed,2023-09-24 00:00:00.0000000,Corporate,Refunded,0.00,99.75,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
205,15,2,2,2022-01-16,2022-01-16,NULL,1,464.84,464.84,Completed,2021-12-27 00:00:00.0000000,Individual,Paid,20.97,174.75,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
206,26,1,1,2025-05-28,2025-05-29,NULL,2,385.92,771.83,Completed,2025-04-19 00:00:00.0000000,Individual,Paid,0.00,164.50,98.70,126.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
207,36,1,43,2021-09-04,2021-09-04,NULL,1,754.92,754.92,Completed,2021-08-05 00:00:00.0000000,Individual,Paid,0.00,174.75,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
208,9,4,4,2024-08-25,2024-08-25,NULL,1,670.60,670.60,Completed,2024-08-20 00:00:00.0000000,Individual,Paid,0.00,119.75,76.64,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
209,49,2,2,2024-10-18,2024-10-20,NULL,3,529.00,1587.00,Completed,2024-09-13 00:00:00.0000000,Government,Paid,0.00,396.75,0.00,131.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
210,43,5,38,2021-05-21,2021-05-21,NULL,1,1344.47,1344.47,Completed,2021-05-16 00:00:00.0000000,Individual,Paid,0.00,324.75,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
211,43,5,5,2024-05-19,2024-05-19,NULL,1,1493.85,1493.85,Completed,2024-05-03 00:00:00.0000000,Corporate,Paid,25.98,324.75,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
212,45,5,5,2025-07-10,2025-07-10,NULL,1,1699.37,1699.37,Completed,2025-06-25 00:00:00.0000000,Corporate,Paid,68.94,287.25,126.39,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
213,35,6,6,2021-10-12,2021-10-13,NULL,2,1079.10,2158.20,Completed,2021-10-05 00:00:00.0000000,Individual,Paid,47.96,599.50,455.62,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
214,41,2,2,2024-04-04,2024-04-04,NULL,1,1329.05,1329.05,Completed,2024-03-27 00:00:00.0000000,Corporate,Paid,0.00,349.75,181.87,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
215,25,6,6,2020-02-27,2020-02-27,NULL,1,1210.61,1210.61,Completed,2020-02-16 00:00:00.0000000,Individual,Failed,0.00,474.75,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
216,2,2,2,2023-02-10,2023-02-10,NULL,1,219.77,219.77,Completed,2023-02-03 00:00:00.0000000,Insurance,Paid,0.00,74.75,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
217,35,2,2,2021-08-18,2021-08-19,NULL,2,1510.74,3021.48,Completed,2021-07-07 00:00:00.0000000,Individual,Paid,0.00,599.50,383.68,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
218,28,50,50,2023-10-16,2023-10-16,NULL,1,381.22,381.22,Completed,2023-10-03 00:00:00.0000000,Individual,Paid,0.00,97.25,62.24,246.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
219,10,2,2,2023-09-29,2023-10-01,NULL,3,504.50,1513.51,Cancelled,2023-09-14 00:00:00.0000000,Individual,Paid,0.00,321.75,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
220,1,6,6,2020-09-19,2020-09-20,NULL,2,304.98,609.96,Completed,2020-09-04 00:00:00.0000000,Individual,Refunded,0.00,149.50,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
221,7,2,2,2022-09-11,2022-09-12,NULL,2,523.26,1046.52,Completed,2022-09-05 00:00:00.0000000,Individual,Paid,0.00,229.50,137.70,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
222,39,45,45,2021-08-02,2021-08-03,NULL,2,1157.94,2315.88,Completed,2021-07-28 00:00:00.0000000,Individual,Paid,0.00,459.50,238.94,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
223,32,3,3,2021-08-24,2021-08-24,NULL,1,1069.74,1069.74,Completed,2021-07-24 00:00:00.0000000,Individual,Paid,0.00,212.25,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
224,23,1,1,2023-01-12,2023-01-17,NULL,6,1062.61,6375.68,Completed,2023-01-03 00:00:00.0000000,Individual,Paid,185.88,2323.50,929.40,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
225,16,2,2,2025-07-21,2025-07-22,NULL,2,1329.62,2659.24,Cancelled,2025-06-29 00:00:00.0000000,Individual,Paid,0.00,449.50,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
226,32,1,1,2023-03-19,2023-03-23,NULL,5,707.22,3536.09,Completed,2023-03-04 00:00:00.0000000,Individual,Refunded,0.00,1061.25,0.00,115.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
227,32,4,4,2023-01-13,2023-01-14,NULL,2,582.41,1164.83,Completed,2022-11-20 00:00:00.0000000,Individual,Paid,0.00,424.50,186.78,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
228,44,2,2,2023-09-15,2023-09-19,NULL,5,1410.02,7050.12,Completed,2023-09-12 00:00:00.0000000,Individual,Paid,0.00,1498.75,1079.10,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
229,40,3,3,2022-10-24,2022-10-29,NULL,6,749.55,4497.30,Completed,2022-09-06 00:00:00.0000000,Individual,Paid,0.00,1183.50,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
230,25,5,5,2022-01-27,2022-01-27,NULL,1,1262.84,1262.84,Completed,2022-01-14 00:00:00.0000000,Individual,Paid,0.00,474.75,360.81,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
231,48,1,1,2023-08-25,2023-08-27,NULL,3,670.91,2012.72,Completed,2023-08-24 00:00:00.0000000,Individual,Refunded,0.00,366.75,249.39,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
232,36,3,3,2024-09-12,2024-09-12,NULL,1,838.80,838.80,Completed,2024-07-22 00:00:00.0000000,Government,Paid,0.00,174.75,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
233,45,2,2,2022-07-06,2022-07-07,NULL,2,1582.75,3165.50,Completed,2022-06-25 00:00:00.0000000,Individual,Refunded,0.00,574.50,252.78,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
234,15,2,2,2023-02-14,2023-02-14,NULL,1,513.77,513.77,Completed,2023-02-01 00:00:00.0000000,Individual,Paid,20.97,174.75,111.84,81.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
235,39,4,45,2025-07-15,2025-07-16,NULL,2,1359.20,2718.40,Completed,2025-06-24 00:00:00.0000000,Corporate,Paid,0.00,459.50,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
236,44,1,1,2020-03-28,2020-03-29,NULL,2,866.28,1732.56,Completed,2020-03-18 00:00:00.0000000,Individual,Paid,71.94,599.50,0.00,0.00,2026-02-18 20:51:57.9700000,2026-02-18 20:51:57.9700000
